code,readability_level,num_of_lines_norm,code_length_norm,cyclomatic_complexity_norm,indents_norm,loop_count_norm,line_length_norm,identifiers_norm
"class Solution:
    def maximumGood(self, s: List[List[int]]) -> int:
        """"""
        brute force: try if all N people are good, if not, try N-1 etc.
        """"""
        N = len(s)
        
        gooddict = defaultdict(set)
        baddict = defaultdict(set)
        
        for r in range(N):
            for c in range(N):
                if s[r][c]==1: 
                    gooddict[r].add(c)
                elif s[r][c] == 0:
                    baddict[r].add(c)
     
        def valid(good):
            bad = set(x for x in range(N) if x not in good)
            for g in good:
                for gg in gooddict[g]:
                    if gg not in good:
                        return False
                for gb in baddict[g]:
                    if gb not in bad:
                        return False
            return True
        
        for t in range(len(s),0,-1):
            choices = set(itertools.combinations(range(N), t))
            for c in choices:
                if valid(c):
                    return t
                
        return 0",Low,0.47761194029850745,0.29945553539019965,0.631578947368421,0.42857142857142855,0.6538461538461539,0.16199213630406295,0.46875
"class Solution:
    def findFinalValue(self, nums: List[int], x: int) -> int:
        nums = set(nums)
        while True:
            if x in nums:
                x *= 2
            else:
                break
        return x",High,0.08955223880597014,0.04295220810647308,0.2631578947368421,0.2857142857142857,0.07692307692307693,0.1199213630406291,0.109375
"class Solution:
    def maxScoreIndices(self, nums: List[int]) -> List[int]:
	
        t1 = [0]                                                              #Initialise array for prefix sum
        t2 = [0]*(len(nums)+1)                                      #Initialise array for suffix sum
		
		#Create preffix sum
        for i in nums:
            if not t1:
                t1.append(0)
            else:
                if i == 0:
                    t1.append(t1[-1]+1)
                else:
                    t1.append(t1[-1])
					
		#Create suffix sum
        for i in range(len(nums) - 1, -1, -1):
            t2[i] = nums[i]+t2[i+1]
        ans = []
		
		#Assign score to each index
        for i in range(len(t1)):
            ans.append((t1[i]+t2[i], i))
			
		#Sort in reverse order
        ans.sort(reverse = True)
		
		#Take the max score
        ans1 = ans[0][0]
        t = []
		
		#Check for indexes having the max score
        for i in ans:
            if i[0] == ans1:
                t.append(i[1])
        return t",Medium,0.5074626865671642,0.2885662431941924,0.5789473684210527,0.2857142857142857,0.38461538461538464,0.1251201397990389,0.390625
"class Solution:
    def subStrHash(self, s: str, power: int, modulo: int, k: int, hashValue: int) -> str:
        sol = 0
        powr = 1
        
        for i in range(0, k, 1):
            sol += (ord(s[i]) - ord('a') + 1) * powr
            powr = powr * power
        if sol % modulo == hashValue: 
            return s[:k]
        
        powr = powr // power
        for i in range(1, len(s) - k + 1, 1):
            sol = ((sol - (ord(s[i - 1]) - ord('a') + 1)) // power) + ((ord(s[i + k - 1]) - ord('a') + 1) * powr)
            if (sol % modulo == hashValue):
                return s[i:i + k]
            
        return """"",Low,0.22388059701492538,0.16636418632788869,0.3157894736842105,0.2857142857142857,0.15384615384615385,0.2390563564875493,0.46875
"class Solution:
    def minimumSum(self, num: int) -> int:
        string = str(num)
        arr = [char for char in string]
        arr.sort()
        
        # two possible combination
        result1 = int(arr[0]+ arr[2]) + int(arr[1] + arr[3])
        result2 = int(arr[1]+ arr[2]) + int(arr[0] + arr[3])
        
        return min(result1, result2)",High,0.11940298507462686,0.08136721113127647,0.21052631578947367,0.14285714285714285,0.038461538461538464,0.21349934469200527,0.078125
"class Solution:
    def pivotArray(self, nums: List[int], pivot: int) -> List[int]:
        lessthan = []
        for i in nums:
            if i < pivot:
                lessthan.append(i)
        equal = []
        for i in nums:
            if i == pivot:
                equal.append(i)
        great = []
        for i in nums:
            if i > pivot:
                great.append(i)
        return lessthan + equal + great",Medium,0.1791044776119403,0.10405323653962492,0.5263157894736842,0.2857142857142857,0.23076923076923078,0.14952256131810526,0.25
"class Solution:
    def minCostSetTime(self, startAt: int, moveCost: int, pushCost: int, targetSeconds: int) -> int:   
        mins = targetSeconds // 60
        secs = targetSeconds % 60
        min_cost = math.inf
        
        if mins <= 99:
            cost1 = cost(mins, secs, startAt, moveCost, pushCost)
            min_cost = min(min_cost, cost1)
        if secs <= 39:
            cost2 = cost(mins - 1, secs + 60, startAt, moveCost, pushCost)
            min_cost = min(min_cost, cost2)
            
        return min_cost
        
def cost(mins, secs, startAt, moveCost, pushCost):
    cost = 0
    has_prev = False
    
    for digit in [mins // 10, mins % 10, secs // 10, secs % 10]:
        if has_prev or digit != 0:
            if digit != startAt:
                cost += moveCost
                startAt = digit
            cost += pushCost
            has_prev = True
    
    return cost",Low,0.373134328358209,0.249848759830611,0.42105263157894735,0.2857142857142857,0.19230769230769232,0.19047619047619052,0.75
"class Solution:
    def minimumDifference(self, nums: List[int]) -> int:
        n = len(nums)//3
        pq0 = [-x for x in nums[:n]]
        pq1 = nums[-n:]
        
        heapify(pq0)
        heapify(pq1)
        
        ans = -sum(pq0) - sum(pq1)
        prefix = [0]
        for i in range(n, 2*n): 
            prefix.append(prefix[-1])
            if nums[i] < -pq0[0]: 
                prefix[-1] += nums[i] + pq0[0]
                heapreplace(pq0, -nums[i])
        extra = prefix[-1]
        suffix = 0 
        for i in reversed(range(n, 2*n)): 
            if nums[i] > pq1[0]: 
                suffix += pq1[0] - nums[i]
                heapreplace(pq1, nums[i])
            extra = min(extra, prefix[i-n] + suffix)
        return ans + extra",Medium,0.31343283582089554,0.20356926799758016,0.47368421052631576,0.2857142857142857,0.3076923076923077,0.18007863695937093,0.359375
"class Solution:
    def smallestNumber(self, num: int) -> int:
        if num//10==0:
            return num
        if num<0:
            sign=-1
        else:
            sign=1
        num=abs(num)    
        if sign==-1:
            s=sorted(str(num),reverse=True)
            return sign*int("""".join(s))
        else:
            s=sorted(str(num))
            zeros=s.count('0')
            if zeros!=0:
                s[0],s[zeros]=s[zeros],s[0]
            return sign*int("""".join(s))",Medium,0.22388059701492538,0.12341197822141561,0.3157894736842105,0.2857142857142857,0.15384615384615385,0.127391874180865,0.390625
"class Solution:
    def minimumTime(self, s: str) -> int:
        costL2R = [None]*len(s)
        cost = 0 if s[0]=='0' else 1
        costL2R[0]=cost
        for i in range(1,len(s)):
            if s[i]=='1':
                cost = min(cost+2,i+1)
            costL2R[i]=cost           
                
        costR2L = [None]*len(s)
        cost = 0 if s[-1]=='0' else 1
        costR2L[-1] = cost
        for i in range(len(s)-2,-1,-1):
            if s[i]=='1':
                cost = min(cost+2,len(s) - (i+1)+1)
            costR2L[i] = cost
        costR2L.append(0)
            
        minCost = len(s)
        for i in range(len(s)):
            minCost = min(minCost,costL2R[i]+costR2L[i+1])
        return minCost",Low,0.29850746268656714,0.19419237749546278,0.47368421052631576,0.2857142857142857,0.2692307692307692,0.18129393542237585,0.546875
"class Solution:
    def countOperations(self, num1: int, num2: int) -> int:
        count = 0
        while num1 > 0 and num2 > 0:
            if num1 >= num2:
                num1 -= num2
            else:
                num2 -= num1
            count += 1
        return count",High,0.1044776119402985,0.05837870538415003,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.15334207077326345,0.203125
"class Solution:
    def minimumOperations(self, nums: List[int]) -> int:
        x,y={},{}
        for i in range(0,len(nums),2):         # count the occurence of number 
            x[nums[i]]=x.get(nums[i],0)+1
        for i in range(1,len(nums),2):          # count the occurence of number
            y[nums[i]]=y.get(nums[i],0)+1
        sum1=sum(x.values())                  # count the total occurence of number
        sum2=sum(y.values())                   # count the occurence of number
        l1=[(k,x[k]) for k in x.keys()]           # make list 
        l2=[(k,y[k]) for k in y.keys()]           # make list
        l1=sorted(l1,key=lambda x:x[1],reverse=True)     # sort in reverse order
        l2=sorted(l2,key=lambda x:x[1],reverse=True)
        for i in l1:
            for j in l2:
                if i[0]!=j[0]:        # check the given condition
                    return sum1-i[1]+sum2-j[1]      # convert list into nums[i-1] and nums[i]
        return min(sum1,sum2)     # return minimum occurance",Low,0.22388059701492538,0.2834240774349667,0.3684210526315789,0.42857142857142855,0.2692307692307692,0.5433813892529491,0.5625
